time,%3f%3f.BaseElementsTest_2017b.Output.TriangularWaveOutput,%3f%3f.BaseElementsTest_2017b.Output.TriangularWaveOutput
30.297,334
30.307,344
30.317,354
30.327,364
30.337,374
30.347,384
30.357,394
30.367,404
30.377,414
30.387,424
30.397,434
30.407,444
30.417,454
30.427,464
30.437,474
30.447,484
30.457,494
30.467,504
30.477,514
30.487,524
30.497,534
30.507,544
30.517,554
30.527,564
30.537,574
30.547,584
30.557,594
30.567,604
30.577,614
30.587,624
30.597,634
30.607,644
30.617,654
30.627,664
30.637,674
30.647,684
30.657,694
30.667,704
30.677,714
30.687,724
30.697,734
30.707,744
30.717,754
30.727,764
30.737,774
30.747,784
30.757,794
30.767,804
30.777,814
30.787,824
30.797,834
30.807,844
30.817,854
30.827,864
30.837,874
30.847,884
30.857,894
30.867,904
30.877,914
30.887,924
30.897,934
30.907,944
30.917,954
30.927,964
30.937,974
30.947,984
30.957,994
30.967,1004
30.977,1014
30.987,1024
30.997,1034
31.007,1044
31.017,1054
31.027,1064
31.037,1074
31.047,1084
31.057,1094
31.067,1104
31.077,1114
31.087,1124
31.097,1134
31.107,1144
31.117,1154
31.127,1164
31.137,1174
31.147,1184
31.157,1194
31.167,1204
31.177,1214
31.187,1224
31.197,1234
31.207,1244
31.217,1254
31.227,1264
31.237,1274
31.247,1284
31.257,1294
31.267,1304
31.277,1314
31.287,1324
31.297,1334
31.307,1344
31.317,1354
31.327,1364
31.337,1374
31.347,1384
31.357,1394
31.367,1404
31.377,1414
31.387,1424
31.397,1434
31.407,1444
31.417,1454
31.427,1464
31.437,1474
31.447,1484
31.457,1494
31.467,1504
31.477,1514
31.487,1524
31.497,1534
31.507,1544
31.517,1554
31.527,1564
31.537,1574
31.547,1584
31.557,1594
31.567,1604
31.577,1614
31.587,1624
31.597,1634
31.607,1644
31.617,1654
31.627,1664
31.637,1674
31.647,1684
31.657,1694
31.667,1704
31.677,1714
31.687,1724
31.697,1734
31.707,1744
31.717,1754
31.727,1764
31.737,1774
31.747,1784
31.757,1794
31.767,1804
31.777,1814
31.787,1824
31.797,1834
31.807,1844
31.817,1854
31.827,1864
31.837,1874
31.847,1884
31.857,1894
31.867,1904
31.877,1914
31.887,1924
31.897,1934
31.907,1944
31.917,1954
31.927,1964
31.937,1974
31.947,1984
31.957,1994
31.967,2004
31.977,2014
31.987,2024
31.997,2034
32.007,2044
32.017,2054
32.027,2064
32.037,2074
32.047,2084
32.057,2094
32.067,2104
32.077,2114
32.087,2124
32.097,2134
32.107,2144
32.117,2154
32.127,2164
32.137,2174
32.147,2184
32.157,2194
32.167,2204
32.177,2214
32.187,2224
32.197,2234
32.207,2244
32.217,2254
32.227,2264
32.237,2274
32.247,2284
32.257,2294
32.267,2304
32.277,2314
32.287,2324
32.297,2334
32.307,2344
32.317,2354
32.327,2364
32.337,2374
32.347,2384
32.357,2394
32.367,2404
32.377,2414
32.387,2424
32.397,2434
32.407,2444
32.417,2454
32.427,2464
32.437,2474
32.447,2484
32.457,2494
32.467,2504
32.477,2514
32.487,2524
32.497,2534
32.507,2544
32.517,2554
32.527,2564
32.537,2574
32.547,2584
32.557,2594
32.567,2604
32.577,2614
32.587,2624
32.597,2634
32.607,2644
32.617,2654
32.627,2664
32.637,2674
32.647,2684
32.657,2694
32.667,2704
32.677,2714
32.687,2724
32.697,2734
32.707,2744
32.717,2754
32.727,2764
32.737,2774
32.747,2784
32.757,2794
32.767,2804
32.777,2814
32.787,2824
32.797,2834
32.807,2844
32.817,2854
32.827,2864
32.837,2874
32.847,2884
32.857,2894
32.867,2904
32.877,2914
32.887,2924
32.897,2934
32.907,2944
32.917,2954
32.927,2964
32.937,2974
32.947,2984
32.957,2994
32.967,3004
32.977,3014
32.987,3024
32.997,3034
33.007,3044
33.017,3054
33.027,3064
33.037,3074
33.047,3084
33.057,3094
33.067,3104
33.077,3114
33.087,3124
33.097,3134
33.107,3144
33.117,3154
33.127,3164
33.137,3174
33.147,3184
33.157,3194
33.167,3204
33.177,3214
33.187,3224
33.197,3234
33.207,3244
33.217,3254
33.227,3264
33.237,3274
33.247,3284
33.257,3294
33.267,3304
33.277,3314
33.287,3324
33.297,3334
33.307,3344
33.317,3354
33.327,3364
33.337,3374
33.347,3384
33.357,3394
33.367,3404
33.377,3414
33.387,3424
33.397,3434
33.407,3444
33.417,3454
33.427,3464
33.437,3474
33.447,3484
33.457,3494
33.467,3504
33.477,3514
33.487,3524
33.497,3534
33.507,3544
33.517,3554
33.527,3564
33.537,3574
33.547,3584
33.557,3594
33.567,3604
33.577,3614
33.587,3624
33.597,3634
33.607,3644
33.617,3654
33.627,3664
33.637,3674
33.647,3684
33.657,3694
33.667,3704
33.677,3714
33.687,3724
33.697,3734
33.707,3744
33.717,3754
33.727,3764
33.737,3774
33.747,3784
33.757,3794
33.767,3804
33.777,3814
33.787,3824
33.797,3834
33.807,3844
33.817,3854
33.827,3864
33.837,3874
33.847,3884
33.857,3894
33.867,3904
33.877,3914
33.887,3924
33.897,3934
33.907,3944
33.917,3954
33.927,3964
33.937,3974
33.947,3984
33.957,3994
33.967,4004
33.977,4014
33.987,4024
33.997,4034
34.007,4044
34.017,4054
34.027,4064
34.037,4074
34.047,4084
34.057,4094
34.067,4104
34.077,4114
34.087,4124
34.097,4134
34.107,4144
34.117,4154
34.127,4164
34.137,4174
34.147,4184
34.157,4194
34.167,4204
34.177,4214
34.187,4224
34.197,4234
34.207,4244
34.217,4254
34.227,4264
34.237,4274
34.247,4284
34.257,4294
34.267,4304
34.277,4314
34.287,4324
34.297,4334
34.307,4344
34.317,4354
34.327,4364
34.337,4374
34.347,4384
34.357,4394
34.367,4404
34.377,4414
34.387,4424
34.397,4434
34.407,4444
34.417,4454
34.427,4464
34.437,4474
34.447,4484
34.457,4494
34.467,4504
34.477,4514
34.487,4524
34.497,4534
34.507,4544
34.517,4554
34.527,4564
34.537,4574
34.547,4584
34.557,4594
34.567,4604
34.577,4614
34.587,4624
34.597,4634
34.607,4644
34.617,4654
34.627,4664
34.637,4674
34.647,4684
34.657,4694
34.667,4704
34.677,4714
34.687,4724
34.697,4734
34.707,4744
34.717,4754
34.727,4764
34.737,4774
34.747,4784
34.757,4794
34.767,4804
34.777,4814
34.787,4824
34.797,4834
34.807,4844
34.817,4854
34.827,4864
34.837,4874
34.847,4884
34.857,4894
34.867,4904
34.877,4914
34.887,4924
34.897,4934
34.907,4944
34.917,4954
34.927,4964
34.937,4974
34.947,4984
34.957,4994
34.967,5004
34.977,5014
34.987,5024
34.997,5034
35.007,5044
35.017,5054
35.027,5064
35.037,5074
35.047,5084
35.057,5094
35.067,5104
35.077,5114
35.087,5124
35.097,5134
35.107,5144
35.117,5154
35.127,5164
35.137,5174
35.147,5184
35.157,5194
35.167,5204
35.177,5214
35.187,5224
35.197,5234
35.207,5244
35.217,5254
35.227,5264
35.237,5274
35.247,5284
35.257,5294
35.267,5304
35.277,5314
35.287,5324
35.297,5334
35.307,5344
35.317,5354
35.327,5364
35.337,5374
35.347,5384
35.357,5394
35.367,5404
35.377,5414
35.387,5424
35.397,5434
35.407,5444
35.417,5454
35.427,5464
35.437,5474
35.447,5484
35.457,5494
35.467,5504
35.477,5514
35.487,5524
35.497,5534
35.507,5544
35.517,5554
35.527,5564
35.537,5574
35.547,5584
35.557,5594
35.567,5604
35.577,5614
35.587,5624
35.597,5634
35.607,5644
35.617,5654
35.627,5664
35.637,5674
35.647,5684
35.657,5694
35.667,5704
35.677,5714
35.687,5724
35.697,5734
35.707,5744
35.717,5754
35.727,5764
35.737,5774
35.747,5784
35.757,5794
35.767,5804
35.777,5814
35.787,5824
35.797,5834
35.807,5844
35.817,5854
35.827,5864
35.837,5874
35.847,5884
35.857,5894
35.867,5904
35.877,5914
35.887,5924
35.897,5934
35.907,5944
35.917,5954
35.927,5964
35.937,5974
35.947,5984
35.957,5994
35.967,6004
35.977,6014
35.987,6024
35.997,6034
36.007,6044
36.017,6054
36.027,6064
36.037,6074
36.047,6084
36.057,6094
36.067,6104
36.077,6114
36.087,6124
36.097,6134
36.107,6144
36.117,6154
36.127,6164
36.137,6174
36.147,6184
36.157,6194
36.167,6204
36.177,6214
36.187,6224
36.197,6234
36.207,6244
36.217,6254
36.227,6264
36.237,6274
36.247,6284
36.257,6294
36.267,6304
36.277,6314
36.287,6324
36.297,6334
36.307,6344
36.317,6354
36.327,6364
36.337,6374
36.347,6384
36.357,6394
36.367,6404
36.377,6414
36.387,6424
36.397,6434
36.407,6444
36.417,6454
36.427,6464
36.437,6474
36.447,6484
36.457,6494
36.467,6504
36.477,6514
36.487,6524
36.497,6534
36.507,6544
36.517,6554
36.527,6564
36.537,6574
36.547,6584
36.557,6594
36.567,6604
36.577,6614
36.587,6624
36.597,6634
36.607,6644
36.617,6654
36.627,6664
36.637,6674
36.647,6684
36.657,6694
36.667,6704
36.677,6714
36.687,6724
36.697,6734
36.707,6744
36.717,6754
36.727,6764
36.737,6774
36.747,6784
36.757,6794
36.767,6804
36.777,6814
36.787,6824
36.797,6834
36.807,6844
36.817,6854
36.827,6864
36.837,6874
36.847,6884
36.857,6894
36.867,6904
36.877,6914
36.887,6924
36.897,6934
36.907,6944
36.917,6954
36.927,6964
36.937,6974
36.947,6984
36.957,6994
36.967,7004
36.977,7014
36.987,7024
36.997,7034
37.007,7044
37.017,7054
37.027,7064
37.037,7074
37.047,7084
37.057,7094
37.067,7104
37.077,7114
37.087,7124
37.097,7134
37.107,7144
37.117,7154
37.127,7164
37.137,7174
37.147,7184
37.157,7194
37.167,7204
37.177,7214
37.187,7224
37.197,7234
37.207,7244
37.217,7254
37.227,7264
37.237,7274
37.247,7284
37.257,7294
37.267,7304
37.277,7314
37.287,7324
37.297,7334
37.307,7344
37.317,7354
37.327,7364
37.337,7374
37.347,7384
37.357,7394
37.367,7404
37.377,7414
37.387,7424
37.397,7434
37.407,7444
37.417,7454
37.427,7464
37.437,7474
37.447,7484
37.457,7494
37.467,7504
37.477,7514
37.487,7524
37.497,7534
37.507,7544
37.517,7554
37.527,7564
37.537,7574
37.547,7584
37.557,7594
37.567,7604
37.577,7614
37.587,7624
37.597,7634
37.607,7644
37.617,7654
37.627,7664
37.637,7674
37.647,7684
37.657,7694
37.667,7704
37.677,7714
37.687,7724
37.697,7734
37.707,7744
37.717,7754
37.727,7764
37.737,7774
37.747,7784
37.757,7794
37.767,7804
37.777,7814
37.787,7824
37.797,7834
37.807,7844
37.817,7854
37.827,7864
37.837,7874
37.847,7884
37.857,7894
37.867,7904
37.877,7914
37.887,7924
37.897,7934
37.907,7944
37.917,7954
37.927,7964
37.937,7974
37.947,7984
37.957,7994
37.967,8004
37.977,8014
37.987,8024
37.997,8034
38.007,8044
38.017,8054
38.027,8064
38.037,8074
38.047,8084
38.057,8094
38.067,8104
38.077,8114
38.087,8124
38.097,8134
38.107,8144
38.117,8154
38.127,8164
38.137,8174
38.147,8184
38.157,8194
38.167,8204
38.177,8214
38.187,8224
38.197,8234
38.207,8244
38.217,8254
38.227,8264
38.237,8274
38.247,8284
38.257,8294
38.267,8304
38.277,8314
38.287,8324
38.297,8334
38.307,8344
38.317,8354
38.327,8364
38.337,8374
38.347,8384
38.357,8394
38.367,8404
38.377,8414
38.387,8424
38.397,8434
38.407,8444
38.417,8454
38.427,8464
38.437,8474
38.447,8484
38.457,8494
38.467,8504
38.477,8514
38.487,8524
38.497,8534
38.507,8544
38.517,8554
38.527,8564
38.537,8574
38.547,8584
38.557,8594
38.567,8604
38.577,8614
38.587,8624
38.597,8634
38.607,8644
38.617,8654
38.627,8664
38.637,8674
38.647,8684
38.657,8694
38.667,8704
38.677,8714
38.687,8724
38.697,8734
38.707,8744
38.717,8754
38.727,8764
38.737,8774
38.747,8784
38.757,8794
38.767,8804
38.777,8814
38.787,8824
38.797,8834
38.807,8844
38.817,8854
38.827,8864
38.837,8874
38.847,8884
38.857,8894
38.867,8904
38.877,8914
38.887,8924
38.897,8934
38.907,8944
38.917,8954
38.927,8964
38.937,8974
38.947,8984
38.957,8994
38.967,9004
38.977,9014
38.987,9024
38.997,9034
39.007,9044
39.017,9054
39.027,9064
39.037,9074
39.047,9084
39.057,9094
39.067,9104
39.077,9114
39.087,9124
39.097,9134
39.107,9144
39.117,9154
39.127,9164
39.137,9174
39.147,9184
39.157,9194
39.167,9204
39.177,9214
39.187,9224
39.197,9234
39.207,9244
39.217,9254
39.227,9264
39.237,9274
39.247,9284
39.257,9294
39.267,9304
39.277,9314
39.287,9324
39.297,9334
39.307,9344
39.317,9354
39.327,9364
39.337,9374
39.347,9384
39.357,9394
39.367,9404
39.377,9414
39.387,9424
39.397,9434
39.407,9444
39.417,9454
39.427,9464
39.437,9474
39.447,9484
39.457,9494
39.467,9504
39.477,9514
39.487,9524
39.497,9534
39.507,9544
39.517,9554
39.527,9564
39.537,9574
39.547,9584
39.557,9594
39.567,9604
39.577,9614
39.587,9624
39.597,9634
39.607,9644
39.617,9654
39.627,9664
39.637,9674
39.647,9684
39.657,9694
39.667,9704
39.677,9714
39.687,9724
39.697,9734
39.707,9744
39.717,9754
39.727,9764
39.737,9774
39.747,9784
39.757,9794
39.767,9804
39.777,9814
39.787,9824
39.797,9834
39.807,9844
39.817,9854
39.827,9864
39.837,9874
39.847,9884
39.857,9894
39.867,9904
39.877,9914
39.887,9924
39.897,9934
39.907,9944
39.917,9954
39.927,9964
39.937,9974
39.947,9984
39.957,9994
39.967,10004
39.977,10014
39.987,10024
39.997,10034
40.007,10044
40.017,10054
40.027,10064
40.037,10074
40.047,10084
40.057,10094
40.067,10104
40.077,10114
40.087,10124
40.097,10134
40.107,10144
40.117,10154
40.127,10164
40.137,10174
40.147,10184
40.157,10194
40.167,10204
40.177,10214
40.187,10224
40.197,10234
40.207,10244
40.217,10254
40.227,10264
40.237,10274
40.247,10284
40.257,10294
40.267,10304
40.277,10314
40.287,10324
40.297,10334
40.307,10344
40.317,10354
40.327,10364
40.337,10374
40.347,10384
40.357,10394
40.367,10404
40.377,10414
40.387,10424
40.397,10434
40.407,10444
40.417,10454
40.427,10464
40.437,10474
40.447,10484
40.457,10494
40.467,10504
40.477,10514
40.487,10524
40.497,10534
40.507,10544
40.517,10554
40.527,10564
40.537,10574
40.547,10584
40.557,10594
40.567,10604
40.577,10614
40.587,10624
40.597,10634
40.607,10644
40.617,10654
40.627,10664
40.637,10674
40.647,10684
40.657,10694
40.667,10704
40.677,10714
40.687,10724
40.697,10734
40.707,10744
40.717,10754
40.727,10764
40.737,10774
40.747,10784
40.757,10794
40.767,10804
40.777,10814
40.787,10824
40.797,10834
40.807,10844
40.817,10854
40.827,10864
40.837,10874
40.847,10884
40.857,10894
40.867,10904
40.877,10914
40.887,10924
40.897,10934
40.907,10944
40.917,10954
40.927,10964
40.937,10974
40.947,10984
40.957,10994
40.967,11004
40.977,11014
40.987,11024
40.997,11034
41.007,11044
41.017,11054
41.027,11064
41.037,11074
41.047,11084
41.057,11094
41.067,11104
41.077,11114
41.087,11124
41.097,11134
41.107,11144
41.117,11154
41.127,11164
41.137,11174
41.147,11184
41.157,11194
41.167,11204
41.177,11214
41.187,11224
41.197,11234
41.207,11244
41.217,11254
41.227,11264
41.237,11274
41.247,11284
41.257,11294
41.267,11304
41.277,11314
41.287,11324
41.297,11334
41.307,11344
41.317,11354
41.327,11364
41.337,11374
41.347,11384
41.357,11394
41.367,11404
41.377,11414
41.387,11424
41.397,11434
41.407,11444
41.417,11454
41.427,11464
41.437,11474
41.447,11484
41.457,11494
41.467,11504
41.477,11514
41.487,11524
41.497,11534
41.507,11544
41.517,11554
41.527,11564
41.537,11574
41.547,11584
41.557,11594
41.567,11604
41.577,11614
41.587,11624
41.597,11634
41.607,11644
41.617,11654
41.627,11664
41.637,11674
41.647,11684
41.657,11694
41.667,11704
41.677,11714
41.687,11724
41.697,11734
41.707,11744
41.717,11754
41.727,11764
41.737,11774
41.747,11784
41.757,11794
41.767,11804
41.777,11814
41.787,11824
41.797,11834
41.807,11844
41.817,11854
41.827,11864
41.837,11874
41.847,11884
41.857,11894
41.867,11904
41.877,11914
41.887,11924
41.897,11934
41.907,11944
41.917,11954
41.927,11964
41.937,11974
41.947,11984
41.957,11994
41.967,12004
41.977,12014
41.987,12024
41.997,12034
42.007,12044
42.017,12054
42.027,12064
42.037,12074
42.047,12084
42.057,12094
42.067,12104
42.077,12114
42.087,12124
42.097,12134
42.107,12144
42.117,12154
42.127,12164
42.137,12174
42.147,12184
42.157,12194
42.167,12204
42.177,12214
42.187,12224
42.197,12234
42.207,12244
42.217,12254
42.227,12264
42.237,12274
42.247,12284
42.257,12294
42.267,12304
42.277,12314
42.287,12324
42.297,12334
42.307,12344
42.317,12354
42.327,12364
42.337,12374
42.347,12384
42.357,12394
42.367,12404
42.377,12414
42.387,12424
42.397,12434
42.407,12444
42.417,12454
42.427,12464
42.437,12474
42.447,12484
42.457,12494
42.467,12504
42.477,12514
42.487,12524
42.497,12534
42.507,12544
42.517,12554
42.527,12564
42.537,12574
42.547,12584
42.557,12594
42.567,12604
42.577,12614
42.587,12624
42.597,12634
42.607,12644
42.617,12654
42.627,12664
42.637,12674
42.647,12684
42.657,12694
42.667,12704
42.677,12714
42.687,12724
42.697,12734
42.707,12744
42.717,12754
42.727,12764
42.737,12774
42.747,12784
42.757,12794
42.767,12804
42.777,12814
42.787,12824
42.797,12834
42.807,12844
42.817,12854
42.827,12864
42.837,12874
42.847,12884
42.857,12894
42.867,12904
42.877,12914
42.887,12924
42.897,12934
42.907,12944
42.917,12954
42.927,12964
42.937,12974
42.947,12984
42.957,12994
42.967,13004
42.977,13014
42.987,13024
42.997,13034
43.007,13044
43.017,13054
43.027,13064
43.037,13074
43.047,13084
43.057,13094
43.067,13104
43.077,13114
43.087,13124
43.097,13134
43.107,13144
43.117,13154
43.127,13164
43.137,13174
43.147,13184
43.157,13194
43.167,13204
43.177,13214
43.187,13224
43.197,13234
43.207,13244
43.217,13254
43.227,13264
43.237,13274
43.247,13284
43.257,13294
43.267,13304
43.277,13314
43.287,13324
43.297,13334
43.307,13344
43.317,13354
43.327,13364
43.337,13374
43.347,13384
43.357,13394
43.367,13404
43.377,13414
43.387,13424
43.397,13434
43.407,13444
43.417,13454
43.427,13464
43.437,13474
43.447,13484
43.457,13494
43.467,13504
43.477,13514
43.487,13524
43.497,13534
43.507,13544
43.517,13554
43.527,13564
43.537,13574
43.547,13584
43.557,13594
43.567,13604
43.577,13614
43.587,13624
43.597,13634
43.607,13644
43.617,13654
43.627,13664
43.637,13674
43.647,13684
43.657,13694
43.667,13704
43.677,13714
43.687,13724
43.697,13734
43.707,13744
43.717,13754
43.727,13764
43.737,13774
43.747,13784
43.757,13794
43.767,13804
43.777,13814
43.787,13824
43.797,13834
43.807,13844
43.817,13854
43.827,13864
43.837,13874
43.847,13884
43.857,13894
43.867,13904
43.877,13914
43.887,13924
43.897,13934
43.907,13944
43.917,13954
43.927,13964
43.937,13974
43.947,13984
43.957,13994
43.967,14004
43.977,14014
43.987,14024
43.997,14034
44.007,14044
44.017,14054
44.027,14064
44.037,14074
44.047,14084
44.057,14094
44.067,14104
44.077,14114
44.087,14124
44.097,14134
44.107,14144
44.117,14154
44.127,14164
44.137,14174
44.147,14184
44.157,14194
44.167,14204
44.177,14214
44.187,14224
44.197,14234
44.207,14244
44.217,14254
44.227,14264
44.237,14274
44.247,14284
44.257,14294
44.267,14304
44.277,14314
44.287,14324
44.297,14334
44.307,14344
44.317,14354
44.327,14364
44.337,14374
44.347,14384
44.357,14394
44.367,14404
44.377,14414
44.387,14424
44.397,14434
44.407,14444
44.417,14454
44.427,14464
44.437,14474
44.447,14484
44.457,14494
44.467,14504
44.477,14514
44.487,14524
44.497,14534
44.507,14544
44.517,14554
44.527,14564
44.537,14574
44.547,14584
44.557,14594
44.567,14604
44.577,14614
44.587,14624
44.597,14634
44.607,14644
44.617,14654
44.627,14664
44.637,14674
44.647,14684
44.657,14694
44.667,14704
44.677,14714
44.687,14724
44.697,14734
44.707,14744
44.717,14754
44.727,14764
44.737,14774
44.747,14784
44.757,14794
44.767,14804
44.777,14814
44.787,14824
44.797,14834
44.807,14844
44.817,14854
44.827,14864
44.837,14874
44.847,14884
44.857,14894
44.867,14904
44.877,14914
44.887,14924
44.897,14934
44.907,14944
44.917,14954
44.927,14964
44.937,14974
44.947,14984
44.957,14994
44.967,15004
44.977,15014
44.987,15024
44.997,15034
45.007,15044
45.017,15054
45.027,15064
45.037,15074
45.047,15084
45.057,15094
45.067,15104
45.077,15114
45.087,15124
45.097,15134
45.107,15144
45.117,15154
45.127,15164
45.137,15174
45.147,15184
45.157,15194
45.167,15204
45.177,15214
45.187,15224
45.197,15234
45.207,15244
45.217,15254
45.227,15264
45.237,15274
45.247,15284
45.257,15294
45.267,15304
45.277,15314
45.287,15324
45.297,15334
45.307,15344
45.317,15354
45.327,15364
45.337,15374
45.347,15384
45.357,15394
45.367,15404
45.377,15414
45.387,15424
45.397,15434
45.407,15444
45.417,15454
45.427,15464
45.437,15474
45.447,15484
45.457,15494
45.467,15504
45.477,15514
45.487,15524
45.497,15534
45.507,15544
45.517,15554
45.527,15564
45.537,15574
45.547,15584
45.557,15594
45.567,15604
45.577,15614
45.587,15624
45.597,15634
45.607,15644
45.617,15654
45.627,15664
45.637,15674
45.647,15684
45.657,15694
45.667,15704
45.677,15714
45.687,15724
45.697,15734
45.707,15744
45.717,15754
45.727,15764
45.737,15774
45.747,15784
45.757,15794
45.767,15804
45.777,15814
45.787,15824
45.797,15834
45.807,15844
45.817,15854
45.827,15864
45.837,15874
45.847,15884
45.857,15894
45.867,15904
45.877,15914
45.887,15924
45.897,15934
45.907,15944
45.917,15954
45.927,15964
45.937,15974
45.947,15984
45.957,15994
45.967,16004
45.977,16014
45.987,16024
45.997,16034
46.007,16044
46.017,16054
46.027,16064
46.037,16074
46.047,16084
46.057,16094
46.067,16104
46.077,16114
46.087,16124
46.097,16134
46.107,16144
46.117,16154
46.127,16164
46.137,16174
46.147,16184
46.157,16194
46.167,16204
46.177,16214
46.187,16224
46.197,16234
46.207,16244
46.217,16254
46.227,16264
46.237,16274
46.247,16284
46.257,16294
46.267,16304
46.277,16314
46.287,16324
46.297,16334
46.307,16344
46.317,16354
46.327,16364
46.337,16374
46.347,16384
46.357,16394
46.367,16404
46.377,16414
46.387,16424
46.397,16434
46.407,16444
46.417,16454
46.427,16464
46.437,16474
46.447,16484
46.457,16494
46.467,16504
46.477,16514
46.487,16524
46.497,16534
46.507,16544
46.517,16554
46.527,16564
46.537,16574
46.547,16584
46.557,16594
46.567,16604
46.577,16614
46.587,16624
46.597,16634
46.607,16644
46.617,16654
46.627,16664
46.637,16674
46.647,16684
46.657,16694
46.667,16704
46.677,16714
46.687,16724
46.697,16734
46.707,16744
46.717,16754
46.727,16764
46.737,16774
46.747,16784
46.757,16794
46.767,16804
46.777,16814
46.787,16824
46.797,16834
46.807,16844
46.817,16854
46.827,16864
46.837,16874
46.847,16884
46.857,16894
46.867,16904
46.877,16914
46.887,16924
46.897,16934
46.907,16944
46.917,16954
46.927,16964
46.937,16974
46.947,16984
46.957,16994
46.967,17004
46.977,17014
46.987,17024
46.997,17034
47.007,17044
47.017,17054
47.027,17064
47.037,17074
47.047,17084
47.057,17094
47.067,17104
47.077,17114
47.087,17124
47.097,17134
47.107,17144
47.117,17154
47.127,17164
47.137,17174
47.147,17184
47.157,17194
47.167,17204
47.177,17214
47.187,17224
47.197,17234
47.207,17244
47.217,17254
47.227,17264
47.237,17274
47.247,17284
47.257,17294
47.267,17304
47.277,17314
47.287,17324
47.297,17334
47.307,17344
47.317,17354
47.327,17364
47.337,17374
47.347,17384
47.357,17394
47.367,17404
47.377,17414
47.387,17424
47.397,17434
47.407,17444
47.417,17454
47.427,17464
47.437,17474
47.447,17484
47.457,17494
47.467,17504
47.477,17514
47.487,17524
47.497,17534
47.507,17544
47.517,17554
47.527,17564
47.537,17574
47.547,17584
47.557,17594
47.567,17604
47.577,17614
47.587,17624
47.597,17634
47.607,17644
47.617,17654
47.627,17664
47.637,17674
47.647,17684
47.657,17694
47.667,17704
47.677,17714
47.687,17724
47.697,17734
47.707,17744
47.717,17754
47.727,17764
47.737,17774
47.747,17784
47.757,17794
47.767,17804
47.777,17814
47.787,17824
